#
#                  objname | hl_names(pgc)                                                                                                                                                                                           |       pgc |   modz |   mod0 |     al2000 |     de2000 |        v |      e_v |     vrad |   e_vrad |     vvir |     pa |   incl |   logr25 | e_logr25 |  type |  bar |  ring |  multiple | compactness |     t |   e_t |   logd25 | e_logd25 |  vmaxg | e_vmaxg|   vrot | e_vrot |    m21 |  e_m21 |   mfir |     ag |    btc |   ubtc |   bvtc |    itc |
#
  NGC4548                 | [RG2008]J188.86022+14.49634,VCC1615,UGC07753,SDSSJ123526.44+142946.7,PGC3096162,PGC041934,NGC4548,MESSIER091,MCG+03-32-075,IRAS12329+1446,IRAS12328+1446,HIPASSJ1235+14,EVCC2174,CGCG099-096,ALFALFA1-361,AGC007753,2MASXJ12352642+1429467                                                                                                          |     41934 |  29.81 |  30.97 |   12.59069 |   14.49607 |      482 |        3 |      481 |        3 |      583 |  150.0 |   36.9 |     0.09 |     0.04 | Sb    | B    | R     |           |             |   3.1 |   0.5 |     1.74 |     0.03 | 106.42 |   2.74 | 177.41 |   5.15 |  14.79 |   0.14 |  12.13 |   0.17 |  10.63 |   0.38 |   0.75 |   9.12 |
  NGC4758                 | UGC08014,SDSSJ125244.25+155052.8,SDSSJ125244.23+155052.8,SDSSJ125244.22+155052.7,PGC043707,NGC4758,MCG+03-33-015,IRAS12502+1607,HIPASSJ1252+15,EVCC1209,CGCG100-015,ALFALFA1-429,AGC008014,2MASXJ12524409+1550542                                                                                                                                   |     43707 |  31.52 |  30.65 |   12.87896 |   15.84777 |     1242 |        2 |     1241 |        3 |     1355 |  159.0 |   90.0 |     0.56 |     0.06 | SBm   | B    |       |           |             |   9.0 |   2.2 |     1.44 |     0.06 |  78.97 |   2.12 |  78.97 |    NaN |  15.02 |   0.16 |  12.99 |   0.11 |  12.28 |    NaN |    NaN |  12.56 |
  NGC4911                 | [MO2001]J130056.1+274725.0,[MBC2001]035960,[IBG2003]J130056+274727,UGC08128,SDSSJ130056.06+274727.1,SDSSJ130056.05+274727.1,SDSSJ130056.05+274727.0,PGC044840,NGC4911,MCG+05-31-093,IRAS12584+2803,DRCG27-082,CGCG160-260,AGC008128,ABELL1367:[GP82]2374,2MASXJ13005609+2747268                                                                     |     44840 |  35.38 |    NaN |   13.01557 |   27.79079 |     7981 |       15 |     8036 |        6 |     8149 |  130.1 |   34.7 |     0.08 |     0.02 | SABb  | B    | R     |           |             |   4.0 |   0.2 |     1.06 |     0.04 | 147.27 |   4.40 | 258.73 |   8.24 |  17.91 |   0.17 |  13.16 |   0.04 |  13.45 |   0.14 |   0.70 |  12.16 |
  NGC4921                 | UGC08134,SDSSJ130126.12+275309.5,PGC044899,NGC4921,MCG+05-31-098,DRCG27-097,CGCG160-095,AGC008134,2MASXJ13012613+2753095                                                                                                                                                                                                                            |     44899 |  34.57 |  34.90 |   13.02391 |   27.88612 |     5470 |        3 |     5461 |        6 |     5638 |    NaN |   24.8 |     0.04 |     0.02 | Sab   | B    | R     |           |             |   1.9 |   0.6 |     1.29 |     0.03 |  86.47 |   2.97 | 206.48 |   8.14 |  17.80 |   0.14 |    NaN |   0.04 |  13.34 |   0.37 |   0.81 |  11.82 |
  NGC5149                 | [MLO2002]J132609.2+355605,UGC08444,SDSSJ132609.14+355603.9,PGC047011,NGC5149,MCG+06-30-010,KUG1323+361,KPG375A,IRAS13238+3611,CGCG190-010,2MASXJ13260917+3556039                                                                                                                                                                                    |     47011 |  34.63 |    NaN |   13.43588 |   35.93451 |     5607 |        6 |     5657 |        6 |     5813 |  152.9 |   56.4 |     0.23 |     0.03 | SBbc  | B    | R     |           |             |   3.6 |   0.6 |     1.21 |     0.03 | 203.01 |  10.22 | 243.78 |  12.40 |  15.36 |   0.09 |  11.48 |   0.06 |  13.32 |    NaN |    NaN |  12.37 |
  NGC5325                 | SDSSJ135054.21+381629.3,SDSSJ135054.21+381629.2,SDSSJ135054.20+381629.2,PGC049163,NGC5325,MCG+07-28-080,KUG1348+385,CGCG219-007,CGCG218-062,2MASXJ13505425+3816279                                                                                                                                                                                  |     49163 |  33.61 |    NaN |   13.84839 |   38.27478 |     3398 |        3 |     3370 |       12 |     3617 |  108.5 |   44.8 |     0.14 |     0.03 | Sc    |      |       |           |             |   4.9 |   2.3 |     0.93 |     0.05 |  34.72 |   2.17 |  49.31 |   3.14 |  16.34 |   0.34 |    NaN |   0.09 |  14.80 |    NaN |    NaN |  14.06 |
  IC0983                  | UGC09061,SDSSJ141004.37+174401.8,PGC050577,NPM1G+17.0481,MCG+03-36-068,IRAS14077+1758,IRAS14077+1757,IC0983,CGCG103-098,ARP117:,AGC009061,2MASXJ14100440+1744016                                                                                                                                                                                    |     50577 |  34.55 |    NaN |   14.16789 |   17.73378 |     5442 |        4 |     5442 |        5 |     5587 |  125.4 |   30.7 |     0.06 |     0.03 | SBbc  | B    | R     |           |             |   4.1 |   0.4 |     1.36 |     0.03 |  77.35 |   2.32 | 151.40 |   5.01 |  13.99 |   0.15 |    NaN |   0.10 |  12.49 |   0.08 |   0.71 |  12.77 |
  NGC6015                 | UGC10075,SDSSJ155125.27+621836.1,PGC056219,NGC6015,MCG+10-23-003,KIG0710,IRAS15506+6227,CGCG319-028,CGCG298-003,2MASXJ15512523+6218361                                                                                                                                                                                                              |     56219 |  31.11 |  31.15 |   15.85702 |   62.31004 |      832 |        3 |      833 |        3 |     1120 |   28.0 |   65.7 |     0.35 |     0.04 | Sc    |      |       | M         |             |   5.9 |   0.4 |     1.76 |     0.02 | 133.97 |   2.18 | 146.98 |   2.45 |  13.01 |   0.07 |  11.55 |   0.05 |  10.93 |  -0.14 |   0.49 |  10.09 |
  NGC6007                 | UGC10079,SDSSJ155323.18+115733.0,SDSSJ155323.17+115733.0,PGC056309,NGC6007,MCG+02-40-018,IRAS15510+1206,CGCG078-095,AGC010079,2MASXJ15532320+1157323,2MASXJ15532317+1157327                                                                                                                                                                         |     56309 |  35.97 |    NaN |   15.88977 |   11.95915 |    10532 |        3 |    10543 |        4 |    10670 |   52.6 |   40.5 |     0.11 |     0.04 | SABc  | B    | R     |           |             |   4.6 |   1.0 |     1.19 |     0.04 | 183.81 |   2.53 | 283.24 |   4.65 |  15.02 |   0.20 |  13.27 |   0.18 |  13.42 |  -0.08 |   0.52 |  12.94 |
  UGC10214                | [RC2]A1605+55,VV029,UGC10214,SDSSJ160603.92+552531.6,SDSSJ160603.91+552531.6,PGC057129,MCG+09-26-056,CGCG275-023,ARP188,2MFGC12930,2MASXJ16060405+5525312,2MASXJ16060394+5525313                                                                                                                                                                    |     57129 |  35.74 |    NaN |   16.10109 |   55.42539 |     9338 |       20 |     9401 |        6 |     9618 |   80.2 |   63.7 |     0.32 |     0.03 | Sc    | B    |       | M         |             |   4.9 |   0.5 |     1.16 |     0.04 |  20.06 |   1.22 |  22.37 |   1.37 |  17.65 |   0.09 |    NaN |   0.04 |  14.16 |    NaN |    NaN |  13.13 |
  PGC057698               | [RGD2002]J161650.00+354205.0,SDSSJ161649.90+354207.0,SDSSJ161649.89+354207.0,PGC057698,NPM1G+35.0366,MCG+06-36-012,CGCG196-022,2MASXJ16164993+3542064                                                                                                                                                                                               |     57698 |  35.41 |    NaN |   16.28053 |   35.70183 |     8052 |        2 |      NaN |      NaN |     8286 |   92.9 |   47.6 |     0.12 |     0.03 | S0    |      |       |           |             |  -2.3 |   2.2 |     0.78 |     0.07 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.07 |  15.18 |    NaN |    NaN |  13.75 |
  NGC0660                 | UGC01201,SDSSJ014302.41+133842.6,SDSSJ014302.41+133842.1,SDSSJ014302.40+133842.6,PGC006318,NGC0660,MRC0140+133,MCG+02-05-013,LGG029:[G93]002,IRAS01403+1323,HIPASSJ0143+13,CGCG437-012,AGC001201,2MFGC01291,2MASXJ01430234+1338444                                                                                                                  |      6318 |  30.60 |    NaN |    1.71733 |   13.64523 |      853 |        3 |      849 |        3 |      867 |   12.9 |   78.8 |     0.43 |     0.03 | Sa    | B    |       | M         |             |   1.2 |   1.3 |     1.66 |     0.03 | 138.94 |   2.94 | 141.65 |   3.02 |  12.44 |   0.10 |   8.64 |   0.28 |  11.26 |    NaN |   0.71 |   9.63 |
  NGC2541                 | [PT2011]37,UGC04284,SDSSJ081440.12+490342.1,SDSSJ081440.11+490342.1,PGC023110,NGC2541,MCG+08-15-054,IRAS08110+4912,CGCG236-037,2MIG1103,2MASXJ08144007+4903411                                                                                                                                                                                      |     23110 |  30.18 |  30.35 |    8.24448 |   49.06162 |      547 |       10 |      559 |        2 |      721 |  169.9 |   59.5 |     0.28 |     0.03 | SABc  | B    |       |           |             |   6.0 |   0.4 |     1.48 |     0.03 |  84.63 |   1.53 |  98.17 |   1.81 |  12.53 |   0.07 |    NaN |   0.21 |  11.55 |  -0.31 |   0.35 |  10.88 |
  UGC04277                | UGC04277,SDSSJ081357.24+523854.5,SDSSJ081357.24+523854.4,SDSSJ081357.23+523854.7,RFGC1339,PGC023069,MCG+09-14-019,KIG0237,FGC0727,CGCG263-018,2MFGC06518,2MASXJ08135724+5238526                                                                                                                                                                     |     23069 |  34.57 |    NaN |    8.23257 |   52.64835 |     5459 |        3 |     5461 |        5 |     5648 |  110.5 |   90.0 |     0.89 |     0.02 | Sc    |      |       |           |             |   5.7 |   0.6 |     1.47 |     0.03 | 275.12 |   8.89 | 275.12 |    NaN |  14.54 |   0.11 |    NaN |   0.19 |  13.23 |    NaN |    NaN |  12.64 |
  NGC2639                 | UGC04544,SDSSJ084338.06+501219.9,PGC024507,PGC024506,NGC2639,MCG+08-16-024,IRAS08400+5023,CGCG237-014,2MASXJ08433809+5012199                                                                                                                                                                                                                        |     24506 |  33.49 |    NaN |    8.72724 |   50.20553 |     3225 |        7 |     3226 |        8 |     3409 |  140.0 |   44.6 |     0.12 |     0.06 | Sa    |      | R     |           |             |   0.8 |   0.8 |     1.21 |     0.07 | 269.76 |  36.42 | 383.91 |  53.01 |    NaN |    NaN |  12.03 |   0.10 |  12.35 |   0.30 |   0.84 |    NaN |
  NGC2685                 | UGC04666,SDSSJ085534.70+584403.8,PGC025065,PANCAKE_GALAXY,NGC2685,MCG+10-13-039,IRAS08517+5855,HELIX_GALAXY,CGCG288-012,ARP336,2MASXJ08553474+5844038                                                                                                                                                                                               |     25065 |  31.03 |    NaN |    8.92631 |   58.73439 |      877 |        2 |      876 |        3 |     1094 |   38.0 |   68.4 |     0.27 |     0.06 | S0-a  | B    | R     | M         |             |  -1.0 |   1.0 |     1.64 |     0.03 | 135.47 |   3.80 | 145.70 |   4.23 |  13.74 |   0.13 |    NaN |   0.27 |  11.88 |   0.27 |   0.75 |    NaN |
  NGC2775                 | UGC04820,SDSSJ091020.13+070216.8,PGC025861,NGC2775,MCG+01-24-005,LGG169:[G93]002,KIG0309,IRAS09076+0714,CGCG034-006,AGC004820,2MASXJ09102015+0702160,2MASXJ09102011+0702165                                                                                                                                                                         |     25861 |  31.52 |  33.19 |    9.17226 |    7.03797 |     1354 |        2 |     1354 |        3 |     1346 |  159.0 |   40.0 |     0.10 |     0.02 | Sab   |      | R     |           |             |   1.6 |   0.6 |     1.63 |     0.02 | 190.64 |   6.35 | 296.29 |  10.31 |  15.93 |   0.18 |  11.81 |   0.19 |  10.82 |   0.32 |   0.83 |    NaN |
  NGC2798                 | VV050:,UGC04905,SDSSJ091722.80+420000.4,SDSSJ091722.73+415954.3,SDSSJ091722.70+415953.9,PGC026232,NGC2798,MCG+07-19-055,KUG0914+422A,KPG195A,IRAS09141+4212,CGCG209-045,ARP283:,2MASXJ09172295+4159589                                                                                                                                              |     26232 |  32.21 |    NaN |    9.28966 |   41.99912 |     1740 |        6 |     1743 |        6 |     1899 |  154.2 |   83.3 |     0.46 |     0.03 | Sa    | B    |       | M         |             |   1.1 |   0.4 |     1.39 |     0.05 | 153.35 |   5.95 | 154.39 |   6.02 |  15.11 |   0.24 |   9.89 |   0.09 |  12.53 |  -0.09 |   0.60 |  13.80 |
  IC0563                  | SDSSJ094620.35+030244.2,SDSSJ094620.34+030244.1,PGC028032,MCG+01-25-022,IC0563,CGCG035-053,ARP303:,2MASXJ09462036+0302438                                                                                                                                                                                                                           |     28032 |  34.71 |    NaN |    9.77232 |    3.04559 |     6019 |        2 |      NaN |      NaN |     6003 |  111.0 |   72.4 |     0.39 |     0.03 | Sab   | B    | R     | M         |             |   2.2 |   0.8 |     0.99 |     0.06 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.21 |  14.15 |    NaN |    NaN |  13.54 |
  NGC3049                 | UGC05325,SDSSJ095449.56+091615.9,SDSSJ095449.56+091615.8,PGC028590,NGC3049,MRK0710,MCG+02-25-055,KIG0383,IRAS09521+0930,HIPASSJ0954+09,CGCG063-103,ALFALFA5-113,AGC005325,2MIG1352,2MFGC07671,2MASXJ09544965+0916179                                                                                                                                |     28590 |  31.70 |  31.26 |    9.91378 |    9.27140 |     1482 |       14 |     1496 |        2 |     1501 |   27.8 |   58.0 |     0.24 |     0.03 | SBb   | B    | R     |           |             |   2.6 |   0.9 |     1.32 |     0.03 |  90.67 |   2.26 | 106.88 |   2.73 |  14.78 |   0.14 |  12.12 |   0.17 |  13.12 |    NaN |    NaN |  12.37 |
  NGC3326                 | [QR95]:B103655.6+052207,UGC05799,SDSSJ103931.86+050627.4,SDSSJ103931.86+050627.3,SDSSJ103931.85+050627.3,PGC031701,NGC3326,MRK1260,MCG+01-27-025,CGCG037-104,ARK251,AGC005799,2MASXJ10393190+0506268,2MASXJ10393183+0506266                                                                                                                         |     31701 |  35.38 |    NaN |   10.65885 |    5.10755 |     8142 |        6 |     8150 |        4 |     8155 |  154.2 |   27.1 |     0.04 |     0.05 | Sa    |      | R     | M         |             |   1.1 |   0.5 |     0.98 |     0.11 |  99.54 |   6.19 | 218.65 |  15.61 |  16.26 |   0.21 |    NaN |   0.11 |  14.00 |    NaN |    NaN |  13.17 |
  NGC3338                 | UGC05826,SDSSJ104207.54+134449.2,SDSSJ104207.53+134449.2,SDSSJ104207.53+134449.1,PGC031883,NGC3338,MCG+02-27-041,LGG214:[G93]001,IRAS10394+1400,HIPASSJ1042+13,CGCG065-087,AGC005826,2MASXJ10420754+1344489                                                                                                                                         |     31883 |  31.52 |  31.84 |   10.70209 |   13.74699 |     1297 |        1 |     1299 |        2 |     1354 |   97.8 |   56.4 |     0.24 |     0.03 | Sc    |      |       |           |             |   5.0 |   0.6 |     1.09 |     0.04 | 155.15 |   2.62 | 186.19 |   3.24 |  12.61 |   0.11 |  11.65 |   0.14 |  10.89 |  -0.07 |   0.51 |  10.60 |
  NGC3365                 | UGC05878,SDSSJ104612.58+014847.8,SDSSJ104612.58+014847.6,RFGC1876,PGC032153,NGC3365,MCG+00-28-006,HIPASSJ1046+01,FGC1131,CGCG010-008,AGC005878,2MIG1481,2MFGC08380,2MASXJ10461264+0148479                                                                                                                                                           |     32153 |  30.87 |  31.29 |   10.77016 |    1.81330 |      995 |        3 |      986 |        2 |      995 |  159.5 |   90.0 |     0.77 |     0.03 | Sc    |      |       |           |             |   5.8 |   0.5 |     1.61 |     0.02 | 103.18 |   2.48 | 103.18 |    NaN |  13.65 |   0.09 |    NaN |   0.20 |  11.68 |  -0.15 |   0.41 |  12.07 |
  NGC3583                 | UGC06263,SDSSJ111410.89+481906.7,SDSSJ111410.89+481906.6,PGC2314846,PGC034232,NGC3583,MCG+08-21-008,IRAS11113+4835,CGCG242-012,2MASXJ11141097+4819061                                                                                                                                                                                               |     34232 |  32.66 |  32.42 |   11.23636 |   48.31847 |     2112 |       10 |     2139 |        5 |     2324 |  126.7 |   58.7 |     0.25 |     0.03 | Sb    | B    |       |           |             |   3.1 |   0.4 |     1.35 |     0.03 | 155.58 |   5.63 | 182.09 |   6.68 |  14.32 |   0.16 |  10.86 |   0.06 |  11.90 |    NaN |    NaN |  11.05 |
  NGC3623                 | VV308:,UGC06328,SDSSJ111855.91+130532.3,PGC034612,NGC3623,MESSIER065,MCG+02-29-018,LGG231:[G93]002,IRAS11163+1322,CGCG067-054,ARP317:,AGC006328,ADBSJ111852+1305,2MASXJ11185595+1305319                                                                                                                                                             |     34612 |  30.60 |  30.55 |   11.31554 |   13.09298 |      802 |        1 |      802 |        3 |      869 |  173.3 |   90.0 |     0.59 |     0.04 | Sa    | B    |       |           |             |   1.0 |   0.5 |     1.88 |     0.03 | 232.71 |   4.26 | 232.71 |    NaN |  14.56 |   0.12 |  11.35 |   0.11 |   9.58 |   0.32 |   0.78 |   7.99 |
  NGC3628                 | VV308:,UGC06350,SDSSJ112017.01+133522.8,PGC034697,NGC3628,MRC1117+138,MCG+02-29-020,LGG231:[G93]004,IRAS11176+1351,HIPASSJ1120+13B,CGCG067-058,ARP317:,AGC006350,ADBSJ112026+1334,2MASXJ11201701+1335221                                                                                                                                            |     34697 |  30.69 |  30.17 |   11.33805 |   13.58945 |      846 |        1 |      846 |        2 |      916 |  103.6 |   79.3 |     0.51 |     0.05 | SBb   | B    |       | M         |             |   3.1 |   0.3 |     2.04 |     0.03 | 211.90 |   3.39 | 215.65 |   3.50 |  11.88 |   0.10 |   8.77 |   0.12 |   9.15 |    NaN |   0.68 |    NaN |
  NGC3631                 | VV363,UGC06360,SDSSJ112102.88+531010.4,PGC034767,NGC3631,MCG+09-19-047,LGG241:[G93]001,IRAS11182+5326,IRAS11181+5326,CGCG268-021,ARP027,2MASXJ11210294+5310099                                                                                                                                                                                      |     34767 |  31.58 |  29.71 |   11.35080 |   53.16956 |     1163 |        4 |     1163 |        4 |     1392 |  118.0 |   34.7 |     0.08 |     0.03 | Sc    |      |       |           |             |   5.1 |   0.5 |     1.57 |     0.03 |  44.57 |   1.05 |  78.34 |   2.03 |  13.56 |   0.10 |  10.69 |   0.07 |  10.49 |    NaN |   0.54 |    NaN |
  NGC3683                 | UGC06458,SDSSJ112731.86+565237.3,SDSSJ112731.85+565237.2,SDSSJ112731.84+565237.3,PGC035249,NGC3683,MCG+10-16-143,LGG234:[G93]005,IRAS11247+5709,CGCG291-072,2MASXJ11273188+5652361                                                                                                                                                                  |     35249 |  32.30 |  32.54 |   11.45884 |   56.87702 |     1708 |        2 |     1707 |        4 |     1949 |  124.3 |   69.0 |     0.39 |     0.04 | SBc   | B    |       |           |             |   4.8 |   0.7 |     1.24 |     0.04 | 161.39 |   4.02 | 172.90 |   4.36 |  14.22 |   0.10 |  10.20 |   0.07 |  12.24 |    NaN |    NaN |  11.20 |
  NGC3690                 | VV118:,UGC06472,SDSSJ112833.61+583346.6,SDSSJ112833.40+583346.1,SBS1125+588,PGC035321,NGC3690,MRK0171:,MCG+10-17-003,KPG288B,IRAS11257+5850,CGCG291-073:,ARP299:                                                                                                                                                                                    |     35321 |  33.46 |  31.99 |   11.47599 |   58.56291 |     3130 |       13 |     3104 |        7 |     3375 |   40.8 |   43.6 |     0.11 |     0.06 | Sm    | B    |       | M         |             |   8.5 |   1.5 |     1.38 |     0.06 | 108.50 | 157.78 | 157.40 |    NaN |    NaN |    NaN |   8.29 |   0.07 |  11.41 |    NaN |    NaN |    NaN |
  NGC3718                 | UGC06524,SDSSJ113234.84+530404.4,PGC2430993,PGC035616,NGC3718,MCG+09-19-114,LGG241:[G93]003,KPG290A,IRAS11298+5320,CGCG268-048,ARP214,2MASXJ11323494+5304041                                                                                                                                                                                        |     35616 |  31.32 |  32.89 |   11.54301 |   53.06790 |      993 |        5 |      991 |        3 |     1224 |    9.2 |   66.5 |     0.30 |     0.03 | Sa    | B    |       | M         |             |   1.1 |   0.6 |     1.67 |     0.02 | 215.84 |   3.84 | 235.41 |   4.27 |  12.49 |   0.10 |  13.12 |   0.06 |  11.18 |   0.23 |   0.73 |   9.42 |
  NGC3877                 | UGC06745,SDSSJ114607.80+472941.1,SDSSJ114607.79+472941.1,PGC036699,NGC3877,MCG+08-22-002,LGG258:[G93]015,IRAS11434+4746,CGCG243-004,2MFGC09235,2MASXJ11460778+4729401                                                                                                                                                                               |     36699 |  31.11 |  30.84 |   11.76883 |   47.49471 |      903 |        4 |      893 |        4 |     1121 |   36.2 |   83.3 |     0.64 |     0.04 | Sc    |      |       |           |             |   5.1 |   0.6 |     1.73 |     0.03 | 153.96 |   4.23 | 155.01 |   4.27 |  14.37 |   0.12 |  10.99 |   0.10 |  10.65 |   0.08 |   0.65 |  10.12 |
  NGC3917                 | UGC06815,SDSSJ115045.43+514928.7,PGC037036,NGC3917,MCG+09-20-008,LGG258:[G93]002,IRAS11481+5206,CGCG269-005,CGCG268-093,2MFGC09297,2MASXJ11504548+5149271                                                                                                                                                                                           |     37036 |  31.25 |  31.15 |   11.84596 |   51.82446 |      965 |        3 |      964 |        3 |     1197 |   76.2 |   82.5 |     0.65 |     0.02 | Sc    |      |       |           |             |   5.8 |   0.6 |     1.66 |     0.02 | 123.49 |   2.36 | 124.56 |   2.38 |  14.35 |   0.16 |  13.10 |   0.09 |  11.33 |  -0.04 |   0.57 |  10.78 |
  NGC3953                 | UGC06870,SDSSJ115349.00+521936.6,PGC037306,NGC3953,MCG+09-20-026,LGG258:[G93]004,IRAS11512+5236,IRAS11511+5236,CGCG269-013,2MASXJ11534902+5219355                                                                                                                                                                                                   |     37306 |  31.39 |  30.48 |   11.89695 |   52.32669 |     1051 |        3 |     1051 |        3 |     1285 |   14.0 |   62.1 |     0.29 |     0.03 | Sbc   | B    | R     |           |             |   4.0 |   0.2 |     1.79 |     0.02 | 190.68 |   3.71 | 215.68 |   4.28 |  13.73 |   0.10 |  11.17 |   0.13 |   9.88 |   0.12 |   0.68 |   8.97 |
  NGC3986                 | UGC06920,SDSSJ115644.24+320116.5,SDSSJ115644.20+320118.3,SDSSJ115644.20+320118.2,SDSSJ115644.18+320118.4,SDSSJ115644.18+320118.3,PGC037544,NGC3986,NGC3966,MCG+05-28-053,LGG259:[G93]002,IRAS11541+3217,CGCG157-058,2MFGC09381,2MASXJ11564416+3201181,2MASXJ11564415+3201178                                                                        |     37544 |  33.49 |    NaN |   11.94561 |   32.02168 |     3248 |        4 |     3263 |        8 |     3413 |  109.2 |   90.0 |     0.68 |     0.03 | S0-a  | B    |       |           |             |  -0.7 |   1.6 |     1.40 |     0.03 | 264.64 |  18.13 | 264.64 |    NaN |  15.77 |   0.42 |  13.56 |   0.13 |  13.66 |    NaN |    NaN |  11.95 |
  NGC4144                 | UGC07151,SDSSJ120958.41+462726.6,SDSSJ120958.40+462726.6,PGC2281539,PGC038688,NGC4144,MCG+08-22-077,LGG290:[G93]001,IRAS12074+4644,CGCG243-048,2MFGC09564,2MASXJ12095860+4627258                                                                                                                                                                    |     38688 |    NaN |  29.19 |   12.16624 |   46.45733 |      265 |        2 |      266 |        3 |      486 |  102.7 |   85.5 |     0.72 |     0.03 | SABc  | B    |       |           |             |   6.1 |   0.9 |     1.72 |     0.03 |  67.55 |   1.58 |  67.76 |   1.58 |  13.46 |   0.09 |  12.55 |   0.07 |  10.75 |  -0.28 |   0.33 |  11.47 |
  NGC4214                 | UGC07278,SDSSJ121539.42+361935.0,PGC039225,NGC4228,NGC4214,MCG+06-27-042,LGG291:[G93]001,KUG1213+366,IRAS12131+3636,CGCG187-032,BTS106,2MASXJ12153917+3619368                                                                                                                                                                                       |     39225 |    NaN |  27.37 |   12.26095 |   36.32639 |      292 |        2 |      292 |        2 |      479 |    NaN |   43.7 |     0.11 |     0.04 | I     | B    |       |           |             |   9.8 |   0.5 |     1.83 |     0.03 |  28.73 |   0.72 |  41.59 |   1.15 |  11.99 |   0.12 |  10.25 |   0.10 |   9.91 |    NaN |   0.41 |    NaN |
  NGC4192                 | VCC0092,UGC07231,SDSSJ121348.28+145401.6,PGC039028,NGC4192,MESSIER098,MCG+03-31-079,IRAS12112+1510,EVCC0188,CGCG098-108,ALFALFA1-177,AGC007231,2MFGC09627,2MASXJ12134829+1454016                                                                                                                                                                    |     39028 |    NaN |  30.52 |   12.23009 |   14.90005 |     -117 |       11 |     -138 |        3 |      -21 |  152.4 |   90.0 |     0.62 |     0.05 | SABb  | B    |       | M         |             |   2.6 |   0.8 |     2.04 |     0.02 | 215.44 |   5.03 | 215.44 |    NaN |  12.72 |   0.14 |  10.70 |   0.15 |   9.90 |   0.17 |   0.66 |   9.08 |
  NGC4206                 | VCC0145,UGC07260,SDSSJ121516.81+130126.3,SDSSJ121516.80+130126.3,PGC039183,NGC4206,MCG+02-31-066,LGG289:[G93]003,IRAS12127+1318,IC3064,HIPASSJ1215+13,EVCC0226,CGCG069-104,ALFALFA1-205,AGC007260,ADBSJ121514+1259,2MFGC09653,2MASXJ12151687+1301258                                                                                                |     39183 |  30.40 |  31.38 |   12.25467 |   13.02394 |      702 |        2 |      704 |        2 |      790 |    0.5 |   90.0 |     0.73 |     0.05 | Sbc   |      |       |           |             |   4.0 |   0.3 |     1.67 |     0.04 | 126.14 |   2.41 | 126.14 |    NaN |  13.74 |   0.14 |  13.26 |   0.14 |  11.64 |  -0.14 |   0.50 |  11.83 |
  NGC4244                 | WSRT-CVN69,UGC07322,SDSSJ121729.43+374826.4,RFGC2245,PGC039422,NGC4244,MCG+06-27-045,LGG291:[G93]002,IRAS12150+3804,IRAS12149+3805,FGC1402,EONJ184.374+37.807,EGISJ121729.5+374831,CGCG187-035,2MASXJ12172965+3748255                                                                                                                               |     39422 |    NaN |  28.19 |   12.29152 |   37.80779 |      245 |        2 |      245 |        3 |      439 |   44.8 |   65.4 |     0.35 |     0.03 | Sc    |      |       |           |             |   6.0 |   0.6 |     2.21 |     0.03 |  88.96 |   2.02 |  97.86 |   2.25 |  11.40 |   0.17 |  11.18 |   0.09 |   9.76 |    NaN |   0.41 |  10.85 |
  NGC4216                 | VCC0167,UGC07284,SDSSJ121554.37+130858.0,PGC039246,NGC4216,MCG+02-31-072,IRAS12133+1325,EVCC0236,CGCG069-112,ALFALFA1-213,AGC007284,ADBSJ121555+1308,2MFGC09663,2MASXJ12155444+1308578                                                                                                                                                              |     39246 |    NaN |  30.70 |   12.26509 |   13.14937 |      134 |        3 |      139 |        3 |      222 |   19.5 |   90.0 |     0.63 |     0.05 | SABb  | B    | R     |           |             |   3.0 |   0.5 |     1.89 |     0.01 | 244.42 |   5.65 | 244.42 |    NaN |  13.58 |   0.12 |  11.57 |   0.14 |   9.90 |   0.36 |   0.83 |   8.85 |
  NGC4242                 | WSRT-CVN56,UGC07323,SDSSJ121730.17+453709.4,PGC039423,NGC4242,MCG+08-22-098,LGG290:[G93]002,CGCG243-061,BTS111,2MASXJ12173014+4537094                                                                                                                                                                                                               |     39423 |  30.18 |  28.71 |   12.29171 |   45.61920 |      516 |        3 |      516 |        3 |      736 |   22.6 |   51.5 |     0.15 |     0.02 | Sd    | B    |       |           |             |   7.9 |   0.5 |     1.58 |     0.03 |  50.29 |   1.46 |  64.29 |   1.92 |  13.64 |   0.12 |    NaN |   0.05 |  11.26 |    NaN |   0.50 |  10.14 |
  NGC4254                 | VCC0307,UGC07345,SDSSJ121849.60+142459.4,PIN-WHEEL_NEBULA,PGC039578,NGC4254,MRC1216+146,MESSIER099,MCG+03-31-099,LGG285:[G93]011,IRAS12162+1441,HIPASSJ1218+14,EVCC0319,CGCG099-011,CGCG098-144,ALFALFA1-248,AGC007345,2MASXJ12184962+1424593                                                                                                       |     39578 |  32.80 |  30.55 |   12.31378 |   14.41673 |     2408 |        8 |     2406 |        2 |     2503 |    NaN |   20.1 |     0.03 |     0.04 | Sc    |      |       | M         |             |   5.2 |   0.7 |     1.70 |     0.03 | 103.02 |   1.95 | 299.35 |   9.02 |  12.78 |   0.10 |   9.45 |   0.17 |  10.17 |  -0.03 |   0.51 |   9.01 |
